"obj","museum","text","material"
"http://data.silknow.org/object/e120037d-d9c2-3fae-9b05-56543af69cbe","http://data.silknow.org/graph/vam","Woman’s fancy dress bodice and skirt in a style approximating the late 17th century, made of silk figured with white, green and silver filé in a pattern of repeating floral sprigs. The bodice is front-opening with 12 worked eyelet holes on each side below and a dark green silk ribbon for lacing, and eyelets at the shoulder, each with a pale green silk satin ribbon with brass aiguillettes. Two darts shape each front. There are 8 tabbed skirts below the waist and sleeves of cream silk satin, the seams open at the front and back, shirred into a deep cuff below reaching to below the elbow. The bodice is trimmed with 2 styles of figured silver ribbon on the fronts, back and skirts, and a grosgrain braid of yellow, green and white silk on the sleeves. It is lined with twill-striped white cotton and has an interior bodice of fustian fastened with 3 buttons and buttonholes.

The skirt is made of 5 panels of the white, green and silver silk, with a triangular insertion of white satin at the front, edged with another style of silver ribbon. It has a waistband, fastening with 2 hooks and eyes at the centre back. The back of the skirt cartridge-pleated into the waistband.  Each skirt panel is lined with twill-striped white cotton.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e5bba1c1-0256-30ee-8052-e7bbc5d90a9a","http://data.silknow.org/graph/vam","Man's waistcoat, 1780-85, British; yellow and black striped silk, silver braid, double-breasted","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e5bba1c1-0256-30ee-8052-e7bbc5d90a9a","http://data.silknow.org/graph/vam","Man's waistcoat with round neckline, curving fronts and skirts reaching to the top of the thigh.  Each front has a welted pocket.  The fronts are made of silk with narrow stripes of black satin and yellow twill; the back of brown worsted twill.  The waistcoat is lined with unbleached fustian; the fronts faced and skirts lined with golden-brown silk twill.  The front necks, fronts, hems and pocket welts are edged with a 7mm-wide lace (braid) of woven silk and silver thread.  There re 14 worked buttonholes along the left front and 14 corresponding buttons covered with silver-gilt thread on the right front.  An additional 13 ubttons are sewn to the left proper of the buttonholes, giving a double-breasted effect.  The bottom button and buttonhole are single-breasted and the front edges stepped for the overlap above.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/0294db82-2ffc-3655-9b3e-736434893aa1","http://data.silknow.org/graph/vam","Man’s waistcoat with a round neckline, revers, straight fronts and straight hem, hip-length.  Each front has a welted pocket.  The fronts and revers are made of white matelassé cotton, the back of bleached cotton.  The waistcoat and pockets are lined with bleached cotton.  A ⅜-inch (0.8 cm) cotton braid, painted with red circles and dots is applied on the pocket welt, around the front neck and revers and along the front edges and hems. The waistcoat is embroidered-to-shape with tamboured silk thread and silver filé, in a pattern of swags on the pocket welts, front collar and revers, along the front edges and hems.  There are 7 worked buttonholes along the left front and 7 embroidered buttons on the right front.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/0294db82-2ffc-3655-9b3e-736434893aa1","http://data.silknow.org/graph/vam","Man's waistcoat, 1780s, British; white cotton matelassé, applied painted braid, tamboured silver thread","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/996a202a-75cd-39c5-b3e0-cfd694acbe36","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/996a202a-75cd-39c5-b3e0-cfd694acbe36","http://data.silknow.org/graph/vam","A woman's gown of blue silk and a petticoat of cream silk twill, both embroidered to shape and with all-over sprigs, in silver thread, spangles and pastes, in a scrolling pattern of intertwined floral trails.  The gown is open at the front, with a high waist and short, fitted sleeves of cream silk, ending above the elbow.  The bodice and skirt are cut separately and seamed at the waist.  The bodice is lined with white silk taffeta.  The skirt is made of 5 widths of silk, with an inverted box pleats at each side, and 4 'nested' inverted pleats at the centre back.  The skirt fronts and hem are faced with a deep band of white silk taffeta.  The edges of the skirt fronts curve at the hem and are embroidered to shape.  A narrow band of embroidery edges the bodice fronts.  Five silver passementerie tassels and a silver-thread cord decorate the centre back of the bodice.

The skirt is made of 4 widths of silk, embroidered to shape at the hem.  The hem is faced with white silk taffeta.  

The ensemble was probably made as a sack and petticoat in the 1770s and remade in the late 1790s into an evening ensemble.  The gown bodice fronts and back are pieced to preserve the embroidery.  The waist binding of the cream silk twill petticoat was unpicked and pieced at the back to lengthen it.  The gown sleeves may have been cut from the petticoat.  A short bodice of pieced linen was sewn to the top of the petticoat. Another piece of white silk with the same embroidery in silver, was sewn to the front, to fill in the gown when worn. The petticoat is larger than the gown; the ensemble was possbily remade to wear over a high hoop as court dress.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/996a202a-75cd-39c5-b3e0-cfd694acbe36","http://data.silknow.org/graph/vam","A woman's gown and petticoat, 1770s, English; Blue silk gown and cream silk petticoat, embroidered with silver thread, 1770s, English; altered 1795-99","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/8315658e-ea56-35b0-8c5d-db4d0cb7f649","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/8315658e-ea56-35b0-8c5d-db4d0cb7f649","http://data.silknow.org/graph/vam","Woman's sack and petticoat, 1765-70, English; Blue silk, embroidered with silver thread, in floral trails, French, 1760s; altered 1870-1905","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/8315658e-ea56-35b0-8c5d-db4d0cb7f649","http://data.silknow.org/graph/vam","A woman's sack and petticoat of blue ribbed silk embroidered in a pattern of overlapping floral trails in silver thread, purl and spangles.  The sack is open at the front, with robings to the waist and elbow-length sleeves with double scalloped sleeve ruffles.  The bodice and sleeves are lined with unbleached linen.  The bodice fronts had four linen tapes (some now replaced) for fastening.  The back has two double box pleats stitched at the neckline.  The sack is made of two widths of silk with a partial panel on each side of the front.  The waist seam extends from the front opening to the bodice side-back seam.  The skirt side seams are shaped for a square hoop.  The bodice robings and neckline are decorated with a ruching, edged with silver lace, gathered into puffs, which continues down the skirt fronts, increasing in width, arranged in a zig zag with bows and tassels of silk and silver lace.

The petticoat is made of 4 widths of silk, with a wide box pleat at centre front and flat pleats at the back.  The waist is bound with blue linen tape which forms the fastenings at the centre back.  The pocket openings are hemmed to form a casing for a narrow linen tape drawstring, to adjust the petticoat over a square hoop.  The hem is faced with light blue silk taffeta.  The petticoat front is decorated with a deep flounce of silk, with a band of the ruching, gathered in parallel puffs and edged with silk, in a zig zag above and below the flounce.  These are decorated with bows and tassels of silk and silver lace.

In the late 19th century, the robings were unpicked for fancy dress.  Conservation have reinforced them for display.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e8a13e8b-3eb8-3087-82cb-2809f095125d","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e8a13e8b-3eb8-3087-82cb-2809f095125d","http://data.silknow.org/graph/vam","A woman's sack and petticoat of blue silk  brocaded in a formal design in silver of pomegranates with flowers  in chenille and floss silk in red and pink, rust, black and white.  The sack is open at the front, with robings to the waist and elbow-length sleeves with double, scalloped sleeve ruffles.  The back has two, double box pleats, stitched at the neckline.  The sack is made of 6 widths of silk; with a waist seam from side back to front.  The sleeves and skirts are lined with blue silk taffeta.  A band of silver and silver-strip bobbin lace, arranged in a serpentine lines, decorates the skirt fronts. edges the sleeve ruffles and robings.

The sack and petticoat were heavily altered in the mid-20th century for fancy dress.  The petticoat was pieced with blue silk and completely resewn by machine.  A new lining for the sack bodice was machine-sewn and boned.  The waist seam was resewn.  A new stomacher was made and sewn to the right bodice front, and hooks and eyes added to the left side and bodice front.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e8a13e8b-3eb8-3087-82cb-2809f095125d","http://data.silknow.org/graph/vam","A woman's sack and petticoat, 1760s, English; Blue silk brocaded with silver, coloured chenille and floss, large floral design, Spitalfields 1720s; altered 1920-60","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/d5743524-8a54-355f-bcbf-c674c2b8a21a","http://data.silknow.org/graph/vam","Bodice for dressing a statue, pieced from another garment, made of yellow figured silk, with shallow yellow satin skirts and lined with coarse linen.  It is embroidered with coloured silks in split chain, satin, and cross stitches in a design of a flower basket and large flowers.  The embroidery from another garment, in coloured silks and silver filé and purl, has been applied to the front.  The bodice is open at the back, with 11 worked eyelets on each edge.","http://data.silknow.org/vocabulary/628"
