"text","visual_item"
"Fragment de teixit del model ""CARPIO"" de l'empresa valenciana ""Garín e Hijos"", inspirat en un disseny del segle XVIII","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius
- als laterals s'aprecia unes franges decoratives en color groc que no són afegides","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius 
- als laterals s'aprecien unes franges decoratives en color groc que no són afegides","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/743"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/743"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/743"
"Decoració formada per elements florals estilitzats, disposats en forma de losange sobre un fons geomètric.","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"Decoració formada per elements florals estilitzats, disposats en forma de losange sobre un fons geomètric.","http://data.silknow.org/vocabulary/743"
"sembla que conserva 1 voraviu (?)","http://data.silknow.org/vocabulary/743"
"densitat d'ordit: 68 fils/cm.
- densitat de trama: 42 passades/cm.
- ample de la peça: 60 cm.
- voraviu: 0,5 cm.","http://data.silknow.org/vocabulary/743"
"conserva un voraviu","http://data.silknow.org/vocabulary/743"
"Decoració llistada amb elements florals, vegetals i animals, de possible fabricació oriental pel mercat europeu","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"densitat d'ordit: ? fils/cm.
- densitat de trama: 49 passades/cm.
- voraviu: 1 cm.","http://data.silknow.org/vocabulary/743"
"densitat d'ordit: 46 fils/cm.
- densitat de trama: 29 passades/cm.
- ample de la peça: 73 cm.
- voraviu: 0,5 cm. (tafetà de seda, ordit groc i trama cru)","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu?","http://data.silknow.org/vocabulary/743"
"Fragment de seda llavorada amb el fons treballat amb fil d'argent. El motiu mostra un fons floral i vegetal amb ocells que tenen al bec un saltamartí.","http://data.silknow.org/vocabulary/743"
"Es tracta de 12 fragments aprox. engantxats sobre una tela.","http://data.silknow.org/vocabulary/743"
"conseva un voraviu","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius.","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"Teixit llavorat en color or vell sobre el que s'hi han brodat flors, ocells, papallones i fulles. Els colors predominants són els blaus. 
Es possible que aquest fragment formés part d'alguna peça d'indumentària, potser nupcial ja que les papallones simbolitzen la felicitat conjugal, els ocells la longevitat, les peonies la primavera i els narcissos l'any nou o la vida nova.","http://data.silknow.org/vocabulary/743"
"Teixit de base :
- materia : seda, color or vell
- densitat ordit : 38 fils/cm
- densitat trama : 19 passades/cm

La decoració del teixit que serveix de fons al brodat s'obté per contrast entre les bastes de trama sobre una base de tafetà i el perfilat dels motius per gasa de volta o mitja volta.

Decoració brodada: materia : sedes policromes, punt llis i llançat.","http://data.silknow.org/vocabulary/743"
"Pertany al tipus ""pannus de areste"", draps d'aresta.","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Fragment de màniga d'una túnica; teixit de base en tafetà de lli, decorat per tres fragments aplicats de samit, en seda.","http://data.silknow.org/vocabulary/743"
"Fragment de màniga d'una túnica.","http://data.silknow.org/vocabulary/743"
"Pertany al tipus ""pannus de areste"", draps d'aresta.","http://data.silknow.org/vocabulary/743"
"Decoració  principal: 
DRAP D'ARESTA; decoració per 2 trames llançades i 1 trama espolinada. El fons de la decoració principal combina losanges de 8 fils i 8 passades L(8) amb losanges de 6 fils i 6 passades L(6), amb la decoració en sarja de 5 pren 2 i bastes de trama. En el revers del teixit: losanges de 14 fils i 14 passades L(14).

. ORDIT
- relació d’ordits: 1 sol ordit
- matèria: seda; color cru; fils simples; STA
- densitat: 45-48 fils/cm
- escalonat: 2 fils (?)

. TRAMA
- relació de trames: decoració principal 3 trames en relació: 1 trama de fons / 1 trama decoració + 1 trama espolinada
- matèria:  
1 trama de fons: seda; color blau; STA
1 trama de decoració: seda; color blanc; STA
1 trama decoració espolinada: làmina orgànica daurada (oripell o or de xipre) entorxada riant, “Z” sobre seda torsió “Z”, color cru
- densitat: decoració espolinada: 23 passades/cm; fons losanges: 56 passades/cm
- escalonat: 1 passada 

. RAPORT de disseny: 4,5 x 5 cm

. TELER: de tir sense lliços, amb sistema de llaços i barnilles per a la decoració","http://data.silknow.org/vocabulary/743"
"Teixit amb la decoració distribuïda en registres horitzontals de cercles que contenen estrelles daurades perfilades en blanc sobre un fons de color blau treballat en petits rombes. Un ample fris daurat enriqueix el conjunt. 

Prové de la catedral de Sigüenza, segons hem pogut confirmar per fotos antigues. En el MFA de Boston (54.2) es conserva un fragment igual, de la mateixa provinença. És de majors dimensions i té una part treballada en color vermell. 

Es tracta d’un teixit molt similar al de la peça que Gómez Moreno identifica com el folre de la part del capçal i del peus del taüd de Maria d’Almenar al seu sepúlcre del monestir de Sta. Maria la Real de las Huelgas (Burgos). En el cas del teixit del CDMT les estrelles centrals substitueixen els motius circulars del teixit al que fem referència i falta un petit fris que separa les dues àrea decoratives que en el nostre cas no forma part del disseny. Per contra, F.L.May recull en el seu llibre una fotografia d’un fragment igual al que aquí presentem provinent del mateix enterrament.

Per les seves característiques tècniques s’inclou entre els teixits denominats com a “draps d’aresta” als quals se’ls hi dona una atribució geogràfica relacionada amb els regnes cristians de la Peninsula o de l’àrea del sud de França i una cronologia entre els segles XII i XIV.","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"Conserva els dos voravius.
El teixit presenta un to general violat degut a que se'l va sotmetre a un bany de tint en peça, seguramente per ser reaprofitat per a indumentària litúrgica.","http://data.silknow.org/vocabulary/743"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/743"
"Teixit d'estil bizarre.","http://data.silknow.org/vocabulary/743"
"Teixit d'estil bizarre.","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva 2 voravius
- vellut tallat de 1 cos, brocat","http://data.silknow.org/vocabulary/743"
"Vellut tallat i brocat de color granat i daurat. La decoració la formen flors de vellut disposades a portell que creen efecte de disposició en diagonal per la distribució del color en franges, la corola de les flors està treballada amb fil metàl.lic. Complementen les flors cintes en diagonal, treballades també en fil metàl.lic, que contenen motius geomètrics al seu interior.","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius
- vellut tallat llavorat de 1 cos, brocat","http://data.silknow.org/vocabulary/743"
"Teixit d'estil bizarre.","http://data.silknow.org/vocabulary/743"
"Peça similar però no idèntica a CDMT núm 04474, 004475 i 16883
Presenta mateix disseny però invertit en quant disposició així com petites variacions en el conjunt dels motius.

Descripció tècnica a partir de les peces del Covent de San Lorenzo del Escorial, núm. 10050177 i 10051222 (dossier ""Jornades sobre sederies bizarreµ, Madrid, setembre 2000) :
- denominació : Domàs gros de Tours à liage repris, amb treball de trama liseré i trama espolinada
- construcció interna : fons de setí de 8 e.3, decoració en gros de Tours de 2 fils. Treball de les trames en efecte liseré i espolinat sobre el fons setí, lligades en sarja de 3, S, per 1 de cada 6 fils de l'ordit.
- ordit : organzina, S. densitat : 120 fils/cm
- trama : trama de fons : fil de seda; trama decoració: fil d'or entorxat sobre fil doble de seda groga, S + fil d'or arrissat + sedes en diferents colors; proporció 2/1 i densitat : 17-15 passades/cm
- ample de peça : 55,5 cm comptant els dos voravius
- total de fils d'ordit : 6672
- núm. de mallons : 840
- altres mides : alt de la fulla de decoració : 14 cm; distancia de fulla a fulla 11,5 cm; distancia de trompeta a trompeta : 34 cm
- conserva un voraviu.","http://data.silknow.org/vocabulary/743"
"Samit llavorat amb dos efectes de trama, sarja en Z.
ORDIT:
Sentit: el de la decoració.
Proporció: 1 fil de base per 1 fil de lligadura.
Matèria: seda de color marró, fils simples amb  torsió en Z.
Densitat: 18 fils de base i 18 fils de lligadura per cm.
Escalonat: 1 fil.
TRAMA:
Proporció: 2 trames en 1 passada.
Matèria: seda de color groguenc i verd, fils simples sense torsió aparent.
Densitat: 40 passades per cm aprox
Escalonat: 2 passades.","http://data.silknow.org/vocabulary/743"
"Decoració limitada per dues bandes amples que repeteixen un mateix motiu inspirat en la decoració arquitectònica clàssica: la cima lèsbica. A l'interior, i separades per dues línies molt estretes, hi ha dues composicions vegetals: una gran roseta o ram-canelobre i una garlanda. D'aquesta darrera es conserva una gran fulla lobulada, els nervis de la qual formen un dibuix molt complex, i part d'una fulla lanceolada. 
Per la seva tipologia pertany al grup de teixits procedents de l'àrea d'Akhmin.","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"Pertany al tipus ""pannus de areste"", draps d'aresta.","http://data.silknow.org/vocabulary/743"
"Mantell monacal budista ""kesa"". Seda llavorada i làmina de paper argentat.","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"Faixa masculina de les denominades ""faixes de Kontusz""","http://data.silknow.org/vocabulary/743"
"Samit llavorat, sarja de 3 dirección S. Dos efectes per trama.
. ordit: base i lligadura de seda color rosa, torsió Z
densitat: 24-25 fils ordit de lligadura/cm
relació : 1/1
.trama: 
seda, color rosa, sta
llana, color vermell, torsió Z
densitat trama : 54-60 passades/cm
pas de les trames: a ordre seguit","http://data.silknow.org/vocabulary/743"
"Teixit bicolor, amb la decoració en color vermell i el fons color rosat. Presenta una decoració formada per tres motius geomètrics : medallons amb rosetes de quatre pètals, estrelles de 8 puntes i quadrats que contenen una flor de pètals cordiformes. Un fragment de teixit igual, excavat a Antinoópolis, es conserva al Musée de Tissus de Lyon. Per la disposició del disseny, Marielle Martiniani-Reber, considera que podria haver-se teixit a Bizanci.
A partir de l’anàlisi per C14 de la peça del Museu del Louvre (Départament des Antiquités egyptiennes E 2922) que té el mateix disseny, material i tècnica, la cronologia d’aquesta peça la podem situar entre el 430-620 dC.","http://data.silknow.org/vocabulary/743"
"Podria tractar-se d'una mostra de brodat","http://data.silknow.org/vocabulary/743"
"Podria tractar-se d'una mostra de brodat","http://data.silknow.org/vocabulary/743"
"Podria tractar-se d'una mostra de brodat","http://data.silknow.org/vocabulary/743"
"Fragment de tovallola, de cotó blanc, brodat amb fils de seda de diferents colors i làmina de metall. Inclou dues franges de bagues per trama (rus) i una franja sense trama per donar efecte calat. Conserva 1 voraviu i té serrell.","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de seda amb decoració floral i sanefa en forma de fris en un dels extrems.","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de seda, brodat en sedes de diferents colors, amb ocells i motius florals distribuïts en un fris.","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de seda blau fosc, brodada en sedes de diversos colors, amb ocells i motius florals.","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de seda blau fosc, brodada en sedes de diversos colors, amb ocells i motius vegetals i arquitectònics.","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de seda blau fosc, brodada en sedes de diversos colors, amb ocells, motius florals i petits personatges.","http://data.silknow.org/vocabulary/743"
